Price,Adj Close,Close,High,Low,Open,Volume,Ticker,Returns,Log_Returns
Ticker,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,,,
Date,,,,,,,,,
2023-08-28,34559.98046875,34559.98046875,34652.91015625,34441.640625,34441.640625,224640000,^DJI,0.006203821624177763,0.0061846571439743495
2023-08-29,34852.671875,34852.671875,34864.421875,34531.12109375,34531.12109375,262550000,^DJI,0.008469084828177431,0.008433423334609842
2023-08-30,34890.23828125,34890.23828125,35025.5703125,34811.73828125,34847.80078125,236070000,^DJI,0.0010778630225174446,0.001077282545249
2023-08-31,34721.91015625,34721.91015625,35070.2109375,34719.76953125,34909.08984375,341900000,^DJI,-0.004824504884234582,-0.0048361803753694975
2023-09-01,34837.7109375,34837.7109375,34979.1796875,34720.69921875,34876.23828125,286370000,^DJI,0.0033350924741435417,0.0033295433876262266
2023-09-05,34641.96875,34641.96875,34871.26171875,34635.62890625,34843.21875,283540000,^DJI,-0.00561868682621447,-0.005634531023969027
2023-09-06,34443.19140625,34443.19140625,34611.6796875,34291.55859375,34611.6796875,308900000,^DJI,-0.0057380498546290015,-0.005754575710474189
2023-09-07,34500.73046875,34500.73046875,34560.859375,34351.1796875,34351.1796875,386980000,^DJI,0.0016705496834290567,0.001669155867383384
2023-09-08,34576.58984375,34576.58984375,34627.8515625,34473.5703125,34487.41015625,293990000,^DJI,0.0021987759090698056,0.002196362138899565
2023-09-11,34663.71875,34663.71875,34784.51953125,34578.58984375,34650.01171875,291720000,^DJI,0.002519881418142411,0.0025167118404849347
2023-09-12,34645.98828125,34645.98828125,34852.609375,34560.55078125,34620.01953125,318670000,^DJI,-0.000511499325213105,-0.0005116301856181937
2023-09-13,34575.53125,34575.53125,34767.109375,34509.94921875,34667.28125,295480000,^DJI,-0.002033627405229166,-0.002035698033174232
2023-09-14,34907.109375,34907.109375,34977.96875,34687.5,34687.5,305180000,^DJI,0.009589964723969446,0.009544272901973435
2023-09-15,34618.23828125,34618.23828125,34902.0390625,34572.26953125,34902.0390625,582160000,^DJI,-0.008275422941691257,-0.008309854341968348
